age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,cluster,pca_1,pca_2
43,technician,married,tertiary,no,4333,yes,no,cellular,20,nov,1490,3,-1,0,unknown,yes,1,0.6081854839154267,-0.36876806252689176
54,management,divorced,secondary,no,300,yes,no,cellular,20,nov,562,2,-1,0,unknown,yes,2,0.8356521787315776,1.3308559670697124
30,blue-collar,single,secondary,no,7773,yes,no,cellular,20,nov,705,1,-1,0,unknown,yes,2,0.4701214284186821,0.3817876398885472
30,admin.,married,secondary,no,1794,no,no,cellular,20,nov,1035,1,-1,0,unknown,yes,1,0.6665894474153389,0.16335091878047547
36,management,single,tertiary,no,2032,no,yes,cellular,20,nov,736,1,-1,0,unknown,yes,1,0.5340834719648735,-0.6055217996922326
33,management,married,tertiary,no,3401,no,no,cellular,20,nov,253,1,-1,0,unknown,yes,1,0.4340850092327404,-0.7830587249516597
38,entrepreneur,married,tertiary,no,1110,yes,no,cellular,20,nov,888,2,183,2,failure,yes,0,-2.46203240717153,1.1272081176774618
37,technician,divorced,secondary,no,3068,yes,yes,cellular,20,nov,370,2,195,1,other,yes,0,-1.5221934297077249,1.5564066997615185
32,services,married,secondary,no,983,yes,no,cellular,20,nov,500,2,133,1,failure,yes,0,-1.9913883500097886,0.9134246832813261
59,technician,divorced,secondary,no,2396,no,no,cellular,20,nov,488,1,-1,0,unknown,yes,1,0.6678326180384043,-0.1359587360164249
59,retired,married,secondary,no,6888,no,no,telephone,20,nov,1025,2,-1,0,unknown,yes,2,0.9732105462267671,0.20332503738259355
46,admin.,divorced,secondary,no,2087,no,no,cellular,20,nov,768,3,-1,0,unknown,yes,1,0.874697527824336,0.671282022125667
32,blue-collar,single,primary,no,121,yes,no,cellular,20,nov,758,1,-1,0,unknown,yes,2,0.6826851174980044,1.1372727755915681
52,entrepreneur,single,tertiary,no,3469,yes,no,cellular,20,nov,653,1,-1,0,unknown,yes,2,0.44075770735520703,0.14456371605769303
45,blue-collar,married,primary,no,5461,yes,no,cellular,20,nov,841,2,-1,0,unknown,yes,2,0.801738202765046,1.4782132284882676
52,blue-collar,married,secondary,no,7119,no,yes,telephone,20,nov,871,3,-1,0,unknown,yes,2,1.1937683760233122,1.0444236404236333
31,blue-collar,married,tertiary,no,-35,no,no,cellular,20,nov,952,2,-1,0,unknown,yes,1,0.6154482572050665,-0.3883506038414593
31,unemployed,married,secondary,no,314,yes,no,cellular,20,nov,1341,3,178,7,failure,yes,0,-3.3768095099284556,0.8759134242843293
39,technician,single,secondary,no,18508,no,no,cellular,20,nov,1598,4,-1,0,unknown,yes,1,0.4248398078225959,-1.7461898332336667
35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,945,2,-1,0,unknown,yes,2,0.6873542813193035,0.8861012905402006
33,services,married,secondary,no,2918,no,yes,cellular,20,nov,1059,2,-1,0,unknown,yes,1,0.7745790208938211,-0.11633765733561584
50,blue-collar,married,primary,no,12519,yes,no,cellular,21,nov,615,3,34,1,failure,yes,0,-1.358424497137934,1.6990747496230634
36,management,married,tertiary,no,4069,no,no,cellular,21,nov,517,1,-1,0,unknown,yes,1,0.462989756477278,-0.7845238821815175
34,admin.,single,tertiary,no,4254,yes,no,cellular,21,nov,714,1,-1,0,unknown,yes,2,0.4420501096272903,0.14607787487533036
46,blue-collar,divorced,primary,no,219,yes,no,cellular,21,nov,729,1,-1,0,unknown,yes,2,0.9428146802968667,2.0810840651885605
47,technician,married,secondary,no,0,no,no,cellular,21,nov,591,1,10,1,failure,yes,0,-1.4059753803947008,-0.19017090066339085
39,admin.,single,secondary,no,2263,yes,yes,telephone,21,nov,1158,9,-1,0,unknown,yes,2,1.4840756980837273,1.5434111665540173
31,self-employed,single,tertiary,no,2589,no,no,cellular,21,nov,614,1,-1,0,unknown,yes,1,0.34342885195330664,-1.4119316388642578
41,management,single,tertiary,no,1982,no,no,cellular,21,nov,558,1,-1,0,unknown,yes,1,0.3865871943088462,-1.0761645804859143
59,management,married,tertiary,no,7049,no,no,cellular,21,nov,530,1,163,2,failure,yes,0,-2.5274020850224326,-0.016427693783168124
39,management,divorced,tertiary,no,1968,no,no,cellular,21,nov,648,1,-1,0,unknown,yes,1,0.6211042828640042,-0.27667887853647993
48,housemaid,married,primary,no,7195,no,no,cellular,21,nov,609,2,-1,0,unknown,yes,1,0.7163709130188124,0.29184333100575094
50,admin.,married,secondary,no,4117,no,no,cellular,21,nov,530,1,-1,0,unknown,yes,1,0.63804681228,0.27412199407115984
31,admin.,single,secondary,no,3950,yes,no,cellular,21,nov,529,1,-1,0,unknown,yes,2,0.5308146759306777,0.6124788451179892
30,services,single,secondary,no,495,yes,no,cellular,21,nov,641,1,-1,0,unknown,yes,2,0.5001712696254268,-0.04362198296755695
31,management,married,secondary,no,8629,yes,no,cellular,21,nov,957,1,184,2,failure,yes,0,-2.525856079076908,1.099865135400627
30,technician,married,secondary,no,455,yes,no,cellular,21,nov,758,1,-1,0,unknown,yes,2,0.6014604879730366,0.15070303374983235
34,blue-collar,single,secondary,no,4536,yes,no,cellular,21,nov,963,1,-1,0,unknown,yes,2,0.5513731705116868,0.5168711988191879
53,blue-collar,married,secondary,no,1777,yes,no,cellular,21,nov,796,5,154,1,failure,yes,0,-1.830115632495512,1.6883601695852144
34,blue-collar,married,primary,no,3527,yes,no,cellular,21,nov,1022,1,-1,0,unknown,yes,2,0.7891525790730957,1.4463477570147414
57,management,married,tertiary,no,372,no,no,cellular,21,nov,553,3,-1,0,unknown,yes,1,0.641048086054424,-0.5053811150190646
41,services,single,secondary,no,92,no,no,cellular,21,nov,372,1,-1,0,unknown,yes,1,0.4650519361300183,-0.8536122104332836
40,admin.,married,primary,no,72,yes,yes,cellular,21,nov,849,1,-1,0,unknown,yes,2,0.9947839937548036,2.2361740037918305
37,admin.,divorced,secondary,no,1533,yes,no,cellular,21,nov,555,4,-1,0,unknown,yes,2,0.944197056746069,1.494276969465163
31,management,married,tertiary,no,4148,yes,no,cellular,21,nov,316,3,99,9,other,yes,0,-2.96103751565564,0.76502829615032
58,management,married,tertiary,no,96,no,no,cellular,21,nov,850,1,-1,0,unknown,yes,1,0.5772704822788753,-0.4351867109660109
39,unemployed,married,secondary,no,2245,no,no,cellular,21,nov,749,2,-1,0,unknown,yes,1,0.590276607047559,-0.8825421680104107
47,technician,married,secondary,no,834,no,yes,cellular,21,nov,902,1,133,2,other,yes,0,-1.5056509058061136,0.3683135156529023
44,management,married,tertiary,no,4119,yes,yes,telephone,21,nov,1074,1,-1,0,unknown,yes,2,1.050626659375151,1.2211225389754095
45,technician,married,tertiary,no,-525,no,yes,cellular,21,nov,980,2,-1,0,unknown,yes,1,0.7152450679352089,-0.600381843256844
41,entrepreneur,married,primary,no,39,yes,no,cellular,21,nov,549,2,-1,0,unknown,yes,2,0.8421359299943123,1.4936972587810162
33,technician,single,tertiary,no,0,yes,no,cellular,21,nov,654,1,-1,0,unknown,yes,1,0.38399035368976364,-0.701630083578328
30,student,single,tertiary,no,2766,no,no,cellular,21,nov,834,1,-1,0,unknown,yes,1,0.3336012305986431,-1.6434239931681298
30,student,single,tertiary,no,3300,no,no,cellular,21,nov,1571,1,-1,0,unknown,yes,1,0.38673159180169087,-1.6575083301224067
42,management,married,tertiary,no,36,no,no,cellular,21,nov,664,3,-1,0,unknown,yes,1,0.6306726323183003,-0.6433554204605421
49,management,married,tertiary,no,22520,no,no,cellular,21,nov,579,9,-1,0,unknown,yes,1,0.6194674208637814,-1.4530221655295799
59,unemployed,single,primary,no,7724,no,no,cellular,21,nov,373,3,-1,0,unknown,yes,1,0.5556489808561235,-0.8097468287697407
31,unknown,married,secondary,no,111,no,no,cellular,21,nov,504,2,93,2,failure,yes,0,-2.0531370627329526,-0.45286403014205295
43,management,married,tertiary,no,2640,no,no,cellular,21,nov,314,4,-1,0,unknown,yes,1,0.6161410820831729,-0.7443592921370783
38,management,married,tertiary,no,3436,no,no,cellular,21,nov,663,4,-1,0,unknown,yes,1,0.6262253130726624,-0.81842469958616
30,services,married,secondary,no,0,yes,no,cellular,21,nov,681,4,-1,0,unknown,yes,2,0.7648515634405606,0.3068995965702591
35,admin.,divorced,secondary,no,3636,no,yes,cellular,21,nov,808,2,-1,0,unknown,yes,2,0.9578334831061373,1.0362988965858004
43,technician,married,secondary,no,3288,yes,no,cellular,21,nov,775,3,-1,0,unknown,yes,2,0.6795563305921036,0.13837375424115284
34,management,single,tertiary,no,2633,yes,no,cellular,21,nov,705,6,-1,0,unknown,yes,1,0.6479148410202491,-0.3598882343773852
52,blue-collar,married,secondary,no,580,no,no,cellular,21,nov,965,2,-1,0,unknown,yes,1,0.7578174213419633,0.277255043925259
46,management,married,secondary,no,149,no,no,cellular,21,nov,1222,2,-1,0,unknown,yes,1,0.739107047467276,-0.0925263871104041
46,services,divorced,secondary,no,4329,no,no,cellular,21,nov,534,2,-1,0,unknown,yes,1,0.7073947788610387,-0.14694177113276952
37,admin.,single,secondary,no,1097,yes,no,cellular,21,nov,1555,2,-1,0,unknown,yes,2,0.7081251833492767,0.7442322947195468
42,management,married,tertiary,no,1275,yes,yes,cellular,21,nov,925,5,-1,0,unknown,yes,2,0.9178123942181717,0.7094689484534215
23,unemployed,single,primary,no,1003,no,no,telephone,27,nov,8,1,-1,0,unknown,yes,2,0.873034579401928,-0.4835614710659797
53,management,divorced,secondary,no,1004,no,yes,telephone,22,dec,119,1,-1,0,unknown,yes,1,1.1901767232052254,0.3912533993240749
26,unemployed,single,tertiary,no,814,no,no,cellular,28,jan,1387,1,-1,0,unknown,yes,1,0.4301778144234027,-2.603390476801106
49,technician,married,secondary,no,808,yes,no,cellular,28,jan,1232,1,-1,0,unknown,yes,1,0.7217665507960873,-0.43857615026936203
34,unknown,single,secondary,no,859,no,no,cellular,28,jan,829,1,-1,0,unknown,yes,1,0.48947687974290827,-2.1487934732282072
28,unknown,single,secondary,no,4465,no,no,cellular,28,jan,769,1,-1,0,unknown,yes,1,0.42772081418487734,-2.325721693613957
46,technician,divorced,tertiary,no,0,no,no,cellular,28,jan,1199,2,-1,0,unknown,yes,1,0.7460235645756951,-1.4767418655718427
26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451,2,-1,0,unknown,yes,1,0.5891711257979748,-2.134651748266056
31,services,single,secondary,no,1709,no,yes,telephone,28,jan,944,3,-1,0,unknown,yes,1,1.1180795074514116,-0.82842251785871
51,admin.,single,tertiary,no,394,no,no,telephone,28,jan,968,2,-1,0,unknown,yes,1,0.9484323110157458,-0.8005445783730347
47,blue-collar,married,secondary,no,1125,yes,no,cellular,29,jan,1101,1,-1,0,unknown,yes,1,0.8105666703060526,0.3868650703008685
53,blue-collar,married,primary,yes,-462,no,no,cellular,29,jan,470,1,-1,0,unknown,yes,3,1.3537441551929181,0.44754381266083787
29,unemployed,single,primary,no,550,no,no,cellular,29,jan,801,1,-1,0,unknown,yes,1,0.6112332477447349,-1.603909848403082
32,technician,single,secondary,no,540,no,yes,cellular,29,jan,750,1,-1,0,unknown,yes,1,0.6722016411545377,-1.4423485123618456
26,blue-collar,single,primary,no,941,no,no,cellular,29,jan,1165,1,-1,0,unknown,yes,1,0.7384369634095654,-0.6694413916642823
40,management,single,tertiary,no,1361,no,no,cellular,29,jan,1473,1,-1,0,unknown,yes,1,0.5352313566975542,-1.8419037019835423
33,services,single,tertiary,no,-452,no,no,cellular,29,jan,692,2,-1,0,unknown,yes,1,0.49498059320916415,-2.2063743111922327
49,unemployed,married,primary,no,518,no,no,cellular,29,jan,1917,2,-1,0,unknown,yes,1,0.8962035083733316,-1.014557521131663
60,technician,married,tertiary,no,-71,yes,yes,cellular,30,jan,1451,1,-1,0,unknown,yes,1,0.8396746625192394,-0.29804595338896656
41,management,single,secondary,no,3234,yes,no,cellular,30,jan,2770,1,-1,0,unknown,yes,1,0.7700166033521963,-0.4791952322366454
36,technician,single,secondary,no,98,no,no,cellular,30,jan,771,1,-1,0,unknown,yes,1,0.5444984183043264,-1.9093656423614622
29,services,single,unknown,no,196,no,no,cellular,30,jan,726,2,-1,0,unknown,yes,1,0.3896143566557565,-2.765124215916438
42,admin.,divorced,secondary,no,936,no,no,cellular,30,jan,931,1,-1,0,unknown,yes,1,0.8936636985284184,-0.08212050072766434
33,entrepreneur,single,tertiary,no,300,yes,yes,cellular,30,jan,922,5,-1,0,unknown,yes,1,0.9036220907725606,-0.33182087124056947
31,admin.,divorced,secondary,no,217,yes,no,cellular,30,jan,1776,2,-1,0,unknown,yes,2,1.0371204365953821,0.7417816100067275
31,unemployed,single,primary,no,163,no,no,cellular,30,jan,707,2,2,1,other,yes,1,-0.7038760320059209,-1.3280822515418855
26,services,single,secondary,no,110,no,no,cellular,30,jan,1136,2,-1,0,unknown,yes,1,0.6287085580860148,-1.8159579426323784
40,technician,single,tertiary,no,1646,yes,no,cellular,2,feb,215,1,242,2,failure,yes,0,-3.303902981818264,-0.5805179343801744
45,unemployed,married,secondary,no,2040,no,no,telephone,2,feb,803,1,-1,0,unknown,yes,1,0.6575367584234243,-0.9336614681505282
55,technician,married,secondary,yes,-308,no,no,cellular,2,feb,781,1,-1,0,unknown,yes,3,0.8687412945084049,-0.7365793273235739
29,technician,single,tertiary,no,2325,no,no,cellular,2,feb,125,1,-1,0,unknown,yes,1,0.024002534022809323,-2.376637260932947
47,management,single,tertiary,no,86,no,no,cellular,2,feb,1086,1,-1,0,unknown,yes,1,0.22008074645119077,-1.578698653553896
50,unemployed,divorced,unknown,no,1088,no,no,cellular,2,feb,749,1,-1,0,unknown,yes,1,0.23812890152001645,-1.9017500472898463
44,unemployed,married,secondary,no,0,yes,no,cellular,2,feb,699,1,272,1,failure,yes,0,-2.977314353120732,0.2994928858678767
56,unemployed,married,secondary,no,0,no,no,telephone,2,feb,492,1,-1,0,unknown,yes,1,0.6764158180461034,-0.7593511261054982
39,student,single,tertiary,no,2103,no,no,cellular,2,feb,588,1,-1,0,unknown,yes,1,0.09252460073783352,-2.1594590388299437
59,retired,single,secondary,no,2,no,no,telephone,2,feb,935,1,-1,0,unknown,yes,1,0.661889582172753,-0.5949776419229201
43,management,divorced,secondary,no,51,no,no,cellular,2,feb,430,1,-1,0,unknown,yes,1,0.4954610518552484,-0.3144900566714309
36,admin.,married,secondary,no,96,no,no,cellular,2,feb,302,1,-1,0,unknown,yes,1,0.4059491816882564,-0.3619641761006628
29,admin.,single,secondary,no,1027,yes,no,cellular,2,feb,177,1,-1,0,unknown,yes,1,0.2932631625430213,0.05973137094457056
38,management,married,tertiary,no,1308,yes,no,cellular,2,feb,626,1,-1,0,unknown,yes,1,0.30322968866520295,-0.36926974393578416
41,services,divorced,secondary,no,840,yes,no,cellular,2,feb,938,1,-1,0,unknown,yes,1,0.5235217677803956,0.2485044563738324
58,management,divorced,tertiary,no,5701,no,no,cellular,2,feb,521,1,-1,0,unknown,yes,1,0.34794212602681207,-0.8351604489661958
61,management,married,tertiary,no,6016,no,no,cellular,2,feb,670,3,-1,0,unknown,yes,1,0.33887470581615203,-1.2741120603736316
36,management,married,tertiary,no,630,no,no,cellular,2,feb,285,1,-1,0,unknown,yes,1,0.2451807837621232,-1.3001002283590444
30,self-employed,single,tertiary,no,432,yes,no,cellular,2,feb,402,1,-1,0,unknown,yes,1,0.14478053535552915,-1.0475400395909324
43,admin.,single,secondary,no,-247,yes,yes,cellular,2,feb,751,2,76,4,failure,yes,0,-2.373296480713041,1.3377173431163092
39,services,married,secondary,no,52,no,no,telephone,2,feb,1420,3,-1,0,unknown,yes,1,0.8534601729499475,-0.6510848832910554
48,blue-collar,single,primary,no,623,yes,no,cellular,2,feb,1425,2,-1,0,unknown,yes,2,0.5699184468960528,0.6213371646602258
26,student,single,secondary,no,0,no,no,cellular,2,feb,1223,2,-1,0,unknown,yes,1,0.3025263171495064,-1.755695584116944
51,technician,married,secondary,no,100,no,no,cellular,2,feb,467,2,-1,0,unknown,yes,1,0.3824133644483182,-1.2124304490310522
37,management,married,tertiary,no,4089,yes,no,cellular,2,feb,289,2,174,4,other,yes,0,-2.598831722653296,0.11613087305845417
29,technician,single,tertiary,no,1669,no,no,cellular,3,feb,297,1,-1,0,unknown,yes,1,0.0580071711115439,-2.3654466247874186
57,admin.,married,secondary,no,169,no,no,cellular,3,feb,369,1,-1,0,unknown,yes,1,0.4551983059107693,-0.1657735973141945
25,admin.,single,secondary,no,483,no,yes,cellular,3,feb,189,1,-1,0,unknown,yes,1,0.4233777543241794,-0.3942094280496155
68,retired,divorced,primary,no,250,no,no,cellular,3,feb,360,1,-1,0,unknown,yes,1,0.6309413470754265,0.2956883128841822
34,management,married,tertiary,no,0,yes,no,cellular,3,feb,251,1,-1,0,unknown,yes,1,0.2947983242175626,-0.3791640021537961
38,technician,divorced,secondary,no,902,yes,no,cellular,3,feb,650,1,-1,0,unknown,yes,1,0.48193285055235274,-0.012233573457840572
54,technician,divorced,secondary,no,2156,yes,no,cellular,3,feb,261,1,195,4,failure,yes,0,-3.1083641620921156,0.8603331646910094
32,management,single,tertiary,no,2360,no,no,cellular,3,feb,152,2,160,5,other,yes,0,-2.8690508576289,-1.2066063828028022
41,blue-collar,married,primary,no,201,yes,no,cellular,3,feb,157,1,-1,0,unknown,yes,2,0.5406957558822749,0.9831983331792331
48,technician,single,secondary,no,-92,yes,no,cellular,3,feb,1393,1,-1,0,unknown,yes,1,0.34133191800302015,-0.6957278639303617
59,retired,divorced,secondary,no,514,no,no,cellular,3,feb,261,1,-1,0,unknown,yes,1,0.500453753206596,-0.29014488723196535
39,unemployed,single,secondary,no,-114,yes,no,cellular,3,feb,372,1,-1,0,unknown,yes,1,0.23206935923570318,-0.8974832585787232
31,management,married,tertiary,no,1331,no,no,cellular,3,feb,182,2,90,1,success,yes,1,-0.9755067881559149,-1.1389032393867164
30,entrepreneur,single,secondary,no,732,no,no,cellular,3,feb,1404,4,-1,0,unknown,yes,1,0.49023297344166344,-1.1493476750581633
40,management,married,tertiary,no,1308,no,no,telephone,3,feb,1776,2,-1,0,unknown,yes,1,0.7635256465425502,-0.8282184968373125
28,self-employed,married,tertiary,no,0,yes,no,cellular,4,feb,546,3,196,4,failure,yes,0,-3.1826527256507045,0.04165527115603091
52,management,married,tertiary,no,-970,yes,no,cellular,4,feb,489,1,-1,0,unknown,yes,1,0.3669201212706096,-0.17827616588288742
32,technician,single,tertiary,no,1246,yes,no,cellular,4,feb,192,2,-1,0,unknown,yes,1,0.15367411128189634,-1.4267415203226925
34,management,married,tertiary,no,73,no,no,cellular,4,feb,426,2,-1,0,unknown,yes,1,0.3301503155254608,-1.3479965551740636
31,unemployed,single,primary,no,406,no,no,cellular,4,feb,736,1,-1,0,unknown,yes,1,0.3222886710736325,-1.447418369315785
57,admin.,married,secondary,no,4391,no,no,telephone,4,feb,1416,1,-1,0,unknown,yes,1,0.837833818357899,0.1744143649834538
31,self-employed,married,tertiary,no,168,no,no,cellular,4,feb,193,2,-1,0,unknown,yes,1,0.2812555927114884,-1.5987297310969808
29,management,married,tertiary,no,1441,yes,no,cellular,4,feb,80,2,-1,0,unknown,yes,1,0.3119592355030445,-0.5122494917744735
75,retired,divorced,primary,no,3881,yes,no,cellular,4,feb,136,3,-1,0,unknown,yes,1,0.7166655194703572,1.1172575144458134
32,admin.,single,secondary,no,678,yes,no,cellular,4,feb,1579,1,246,4,failure,yes,0,-3.3916296484939945,0.9037155104076566
31,management,married,tertiary,no,141,yes,no,cellular,4,feb,572,2,238,7,other,yes,0,-3.4614556043989353,0.3635947004751714
41,self-employed,single,tertiary,no,-94,yes,no,cellular,4,feb,1164,1,203,1,failure,yes,0,-2.73522211070482,-0.2947691708398776
22,admin.,single,tertiary,no,897,yes,no,cellular,4,feb,133,4,-1,0,unknown,yes,1,0.33817045892234354,-0.5898185710512683
31,unemployed,single,secondary,no,1214,no,no,cellular,4,feb,974,1,-1,0,unknown,yes,1,0.22646613798770682,-1.9598001190321122
69,retired,married,primary,no,324,no,no,cellular,4,feb,136,4,-1,0,unknown,yes,1,0.6493940203534667,-0.19282494499756536
30,self-employed,married,tertiary,no,2666,no,no,cellular,4,feb,467,1,-1,0,unknown,yes,1,0.2226297664871119,-1.6634891830689704
49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,1226,1,-1,0,unknown,yes,1,0.6427985184655794,0.2201810268168698
